%time,field.ts.sec,field.ts.nsec,field.intrinsic,field.pos0.x,field.pos0.y,field.pos0.z,field.pos0.qw,field.pos0.qx,field.pos0.qy,field.pos0.qz,field.pos_cov0.cov0,field.pos_cov0.cov1,field.pos_cov0.cov2,field.pos_cov0.cov3,field.pos_cov0.cov4,field.pos_cov0.cov5,field.pos_cov0.cov6,field.pos_cov0.cov7,field.pos_cov0.cov8,field.pos_cov0.cov9,field.pos_cov0.cov10,field.pos_cov0.cov11,field.pos_cov0.cov12,field.pos_cov0.cov13,field.pos_cov0.cov14,field.pos_cov0.cov15,field.pos_cov0.cov16,field.pos_cov0.cov17,field.pos_cov0.cov18,field.pos_cov0.cov19,field.pos_cov0.cov20,field.pos_cov0.cov21,field.pos_cov0.cov22,field.pos_cov0.cov23,field.pos_cov0.cov24,field.pos_cov0.cov25,field.pos_cov0.cov26,field.pos_cov0.cov27
1498756669019721984,1498750341,3282000,0,0.0573880560696,0.0127006005496,0.109087996185,-0.999997258186,-0.00151580711827,4.454341979e-05,-0.00182874908205,3.12961614544e-07,0.0,3.12961614544e-07,0.0,0.0,3.12961614544e-07,0.0,0.0,0.0,1.71616250672e-11,0.0,0.0,0.0,-4.74388142383e-09,3.12960895461e-06,0.0,0.0,0.0,-1.39403423529e-10,2.11309281066e-13,3.12961613923e-06,0.0,0.0,0.0,-5.72326696098e-09,-8.6753925855e-12,2.54934581796e-13,3.12960567899e-06
1498756669028119087,1498750341,11616000,0,0.0574275553226,0.0126810809597,0.109223976731,-0.999996960163,-0.00162439420819,0.000599840539508,-0.00174759759102,2.67519087545e-07,0.0,2.67519087545e-07,0.0,0.0,2.67519087545e-07,0.0,0.0,0.0,1.62642630671e-11,0.0,0.0,0.0,-4.34555135409e-09,2.67518381654e-06,0.0,0.0,0.0,-1.60468306003e-09,2.60664579247e-12,2.6751899129e-06,0.0,0.0,0.0,-4.67514291775e-09,-7.59429816349e-12,2.80434877482e-12,2.67518270516e-06
1498756669036207914,1498750341,19949000,0,0.0573935061693,0.0126268342137,0.109061993659,-0.999997913837,-0.0013486148091,-0.000163916847669,-0.00158478657249,2.19800238677e-07,0.0,2.19800238677e-07,0.0,0.0,2.19800238677e-07,0.0,0.0,0.0,9.17077103767e-12,0.0,0.0,0.0,-2.96425238532e-09,2.19799838913e-06,0.0,0.0,0.0,3.60288870785e-10,-4.85891920346e-13,2.19800232772e-06,0.0,0.0,0.0,-3.483357402e-09,-4.69771717794e-12,-5.70982155801e-13,2.19799686638e-06
1498756669044626951,1498750341,28283000,0,0.0574099235237,0.012612009421,0.109021149576,-0.999996840954,-0.00192673935089,-0.000645583728328,-0.00151725928299,2.85262680699e-07,0.0,2.85262680699e-07,0.0,0.0,2.85262680699e-07,0.0,0.0,0.0,1.80231311278e-11,0.0,0.0,0.0,-5.49625095948e-09,2.85261621712e-06,0.0,0.0,0.0,1.84160363186e-09,-3.5483013955e-12,2.85262561808e-06,0.0,0.0,0.0,-4.32816083092e-09,-8.33926413404e-12,-2.79419903303e-12,2.85262024003e-06
1498756669053028106,1498750341,36616000,0,0.0574053563178,0.0127115687355,0.108886420727,-0.999995827675,-0.00203014351428,-0.000955961935688,-0.00184594001621,2.46031690809e-07,0.0,2.46031690809e-07,0.0,0.0,2.46031690809e-07,0.0,0.0,0.0,2.05304413179e-11,0.0,0.0,0.0,-4.9947755741e-09,2.46030676793e-06,0.0,0.0,0.0,2.35195950068e-09,-4.77483524831e-12,2.4603146597e-06,0.0,0.0,0.0,-4.54157848418e-09,-9.22009457346e-12,-4.34159427335e-12,2.46030852457e-06
1498756669061487913,1498750341,44950000,0,0.0574385970831,0.012606668286,0.108983322978,-0.999997019768,-0.00188517943025,-0.000578811275773,-0.00145348592196,2.27748460403e-07,0.0,2.27748460403e-07,0.0,0.0,2.27748460403e-07,0.0,0.0,0.0,1.35748458524e-11,0.0,0.0,0.0,-4.2934543327e-09,2.27747651008e-06,0.0,0.0,0.0,1.31822984057e-09,-2.48510718598e-12,2.27748384102e-06,0.0,0.0,0.0,-3.310281944e-09,-6.24049402726e-12,-1.9160342254e-12,2.27747979257e-06
1498756669069499015,1498750341,53283000,0,0.0574366264045,0.0126765659079,0.108982570469,-0.999996066093,-0.00215003266931,-0.000649909256026,-0.00170360109769,2.58527424527e-07,0.0,2.58527424527e-07,0.0,0.0,2.58527424527e-07,0.0,0.0,0.0,2.03404145921e-11,0.0,0.0,0.0,-5.55840222013e-09,2.58526229448e-06,0.0,0.0,0.0,1.68018705164e-09,-3.61247126271e-12,2.5852731533e-06,0.0,0.0,0.0,-4.40425871606e-09,-9.4693373751e-12,-2.86237976584e-12,2.58526674214e-06
1498756669077739000,1498750341,61616000,0,0.0574145428836,0.0125841377303,0.108968220651,-0.999996721745,-0.00193513033446,-0.000802925904281,-0.00149140553549,2.29393031272e-07,0.0,2.29393031272e-07,0.0,0.0,2.29393031272e-07,0.0,0.0,0.0,1.50401545044e-11,0.0,0.0,0.0,-4.43903958092e-09,2.29392172257e-06,0.0,0.0,0.0,1.84185003262e-09,-3.56423155411e-12,2.29392883384e-06,0.0,0.0,0.0,-3.42116915091e-09,-6.6204299067e-12,-2.74695433941e-12,2.29392521035e-06
1498756669086127996,1498750341,69950000,0,0.0573874674737,0.0126011501998,0.10895049572,-0.999996721745,-0.0018522242317,-0.000935162766837,-0.00150247302372,2.10992746213e-07,0.0,2.10992746213e-07,0.0,0.0,2.10992746213e-07,0.0,0.0,0.0,1.38337397817e-11,0.0,0.0,0.0,-3.90804596086e-09,2.10992022352e-06,0.0,0.0,0.0,1.9731191349e-09,-3.65467105463e-12,2.10992561693e-06,0.0,0.0,0.0,-3.17009870142e-09,-5.87175288075e-12,-2.96456799138e-12,2.10992269912e-06
1498756669094736099,1498750341,78283000,0,0.0574140138924,0.0125995296985,0.108967937529,-0.999997138977,-0.00176146847662,-0.000702960591298,-0.00150956364814,2.08625721733e-07,0.0,2.08625721733e-07,0.0,0.0,2.08625721733e-07,0.0,0.0,0.0,1.19376424765e-11,0.0,0.0,0.0,-3.67486580853e-09,2.08625074415e-06,0.0,0.0,0.0,1.46655241124e-09,-2.58329323257e-12,2.0862561864e-06,0.0,0.0,0.0,-3.14932904563e-09,-5.54745970777e-12,-2.21386054201e-12,2.0862524632e-06
1498756669102827072,1498750341,86617000,0,0.0574280917645,0.0125898299739,0.108972586691,-0.999997079372,-0.00187398679554,-0.00055964459898,-0.00140636810102,2.16135519685e-07,0.0,2.16135519685e-07,0.0,0.0,2.16135519685e-07,0.0,0.0,0.0,1.26250088202e-11,0.0,0.0,0.0,-4.05033926982e-09,2.16134760655e-06,0.0,0.0,0.0,1.20958722963e-09,-2.26675711674e-12,2.16135451991e-06,0.0,0.0,0.0,-3.0396521261e-09,-5.69628458409e-12,-1.70112986352e-12,2.16135092197e-06
1498756669111684083,1498750341,94950000,0,0.0574192218482,0.0126857887954,0.109179913998,-0.999997079372,-0.00144954642747,0.00059475924354,-0.0018408059841,2.72735584071e-07,0.0,2.72735584071e-07,0.0,0.0,2.72735584071e-07,0.0,0.0,0.0,1.59311581895e-11,0.0,0.0,0.0,-3.95341736883e-09,2.72735011003e-06,0.0,0.0,0.0,-1.62211535907e-09,2.35133839107e-12,2.72735487593e-06,0.0,0.0,0.0,-5.02051828924e-09,-7.27749560505e-12,2.98600838091e-12,2.72734659888e-06
1498756669120102882,1498750341,103283000,0,0.0574465356767,0.0125731695443,0.108962088823,-0.999996900558,-0.00187499006279,-0.000843594607431,-0.00144468061626,2.27617285561e-07,0.0,2.27617285561e-07,0.0,0.0,2.27617285561e-07,0.0,0.0,0.0,1.41097074825e-11,0.0,0.0,0.0,-4.26778825765e-09,2.27616485352e-06,0.0,0.0,0.0,1.92016119513e-09,-3.60029431872e-12,2.27617123577e-06,0.0,0.0,0.0,-3.28833261173e-09,-6.16561008008e-12,-2.77402825663e-12,2.276168105e-06
1498756669127747058,1498750341,111617000,0,0.0574358068407,0.0126232225448,0.109076999128,-0.999996542931,-0.00208770879544,-0.000439094146714,-0.00158525479492,2.55189959134e-07,0.0,2.55189959134e-07,0.0,0.0,2.55189959134e-07,0.0,0.0,0.0,1.76441574641e-11,0.0,0.0,0.0,-5.32760480396e-09,2.55188846881e-06,0.0,0.0,0.0,1.12052029983e-09,-2.33932817264e-12,2.55189909932e-06,0.0,0.0,0.0,-4.04539707805e-09,-8.44564025807e-12,-1.77631631895e-12,2.55189317833e-06
1498756669136054039,1498750341,119950000,0,0.0574134513736,0.0127826249227,0.109048224986,-0.999996483326,-0.00163514004089,-2.20426209125e-05,-0.00207693362609,2.66902042502e-07,0.0,2.66902042502e-07,0.0,0.0,2.66902042502e-07,0.0,0.0,0.0,1.87721166834e-11,0.0,0.0,0.0,-4.36420681935e-09,2.6690132889e-06,0.0,0.0,0.0,5.88319985428e-11,-9.61988948031e-14,2.66902042372e-06,0.0,0.0,0.0,-5.54335877518e-09,-9.06419977014e-12,-1.22190585768e-13,2.66900891179e-06
1498756669144660949,1498750341,128284000,0,0.0574769973755,0.0126714110374,0.109050258994,-0.999996244907,-0.00221344269812,-0.00024855232914,-0.00164376641624,2.22325936024e-07,0.0,2.22325936024e-07,0.0,0.0,2.22325936024e-07,0.0,0.0,0.0,1.66970582862e-11,0.0,0.0,0.0,-4.92103871793e-09,2.22324846776e-06,0.0,0.0,0.0,5.52594217219e-10,-1.22314022813e-12,2.22325922289e-06,0.0,0.0,0.0,-3.65450534789e-09,-8.08906855273e-12,-9.08339226969e-13,2.22325335306e-06
1498756669153064012,1498750341,136617000,0,0.0574361346662,0.0126303108409,0.108905941248,-0.999996483326,-0.00195528613403,-0.000947862514295,-0.00154214061331,1.71687654232e-07,0.0,1.71687654232e-07,0.0,0.0,1.71687654232e-07,0.0,0.0,0.0,1.20753691059e-11,0.0,0.0,0.0,-3.35697309163e-09,1.71686997846e-06,0.0,0.0,0.0,1.62735719324e-09,-3.18196014497e-12,1.71687499981e-06,0.0,0.0,0.0,-2.64765573298e-09,-5.17694274802e-12,-2.50962244557e-12,1.71687245925e-06
1498756669161545991,1498750341,144951000,0,0.0574481487274,0.0126778194681,0.10928145051,-0.999997019768,-0.00157644751016,0.000683361722622,-0.00172863528132,2.36444658103e-07,0.0,2.36444658103e-07,0.0,0.0,2.36444658103e-07,0.0,0.0,0.0,1.40931788548e-11,0.0,0.0,0.0,-3.72741481698e-09,2.36444070494e-06,0.0,0.0,0.0,-1.61576747328e-09,2.54718020145e-12,2.36444547687e-06,0.0,0.0,0.0,-4.08725359977e-09,-6.44335996347e-12,2.79308098477e-12,2.36443951564e-06
1498756669169711112,1498750341,153284000,0,0.0573989003897,0.012718337588,0.109199538827,-0.999997317791,-0.00126039958559,0.000424501718953,-0.00191827758681,2.59122723949e-07,0.0,2.59122723949e-07,0.0,0.0,2.59122723949e-07,0.0,0.0,0.0,1.39004074809e-11,0.0,0.0,0.0,-3.26597297878e-09,2.59122312305e-06,0.0,0.0,0.0,-1.09997746699e-09,1.3864148622e-12,2.59122677255e-06,0.0,0.0,0.0,-4.97067980341e-09,-6.26505956852e-12,2.11006778056e-12,2.59121770432e-06
1498756669178040027,1498750341,161617000,0,0.0574272796512,0.0125810531899,0.10898757726,-0.999997138977,-0.00181449449155,-0.000729201594368,-0.00142795883585,2.70263936231e-07,0.0,2.70263936231e-07,0.0,0.0,2.70263936231e-07,0.0,0.0,0.0,1.54646043557e-11,0.0,0.0,0.0,-4.90391020532e-09,2.70263046416e-06,0.0,0.0,0.0,1.97076329358e-09,-3.57594937123e-12,2.70263792522e-06,0.0,0.0,0.0,-3.85924671609e-09,-7.0026019425e-12,-2.81417690986e-12,2.70263385145e-06
1498756669186023950,1498750341,169901000,0,0.0574160404503,0.0126906652004,0.109143741429,-0.999997079372,-0.0016198680969,0.000305310793919,-0.00179954385385,3.3671694686e-07,0.0,3.3671694686e-07,0.0,0.0,3.3671694686e-07,0.0,0.0,0.0,1.96684674051e-11,0.0,0.0,0.0,-5.45435446883e-09,3.36716063324e-06,0.0,0.0,0.0,-1.02803018122e-09,1.66527815686e-12,3.36716915473e-06,0.0,0.0,0.0,-6.05935142492e-09,-9.81537872817e-12,1.84999079731e-12,3.3671585645e-06
1498756669194808006,1498750341,178234000,0,0.0574258863926,0.0126843331382,0.10917147994,-0.999997258186,-0.0014841358643,0.000447960046586,-0.00179726839997,2.52209299313e-07,0.0,2.52209299313e-07,0.0,0.0,2.52209299313e-07,0.0,0.0,0.0,1.38301990791e-11,0.0,0.0,0.0,-3.74311840125e-09,2.52208743782e-06,0.0,0.0,0.0,-1.129793797e-09,1.6767720908e-12,2.52209248703e-06,0.0,0.0,0.0,-4.53286561003e-09,-6.72740686521e-12,2.03054825722e-12,2.52208484633e-06
1498756669202755928,1498750341,186567000,0,0.0574414096773,0.0125994505361,0.108924686909,-0.999996840954,-0.0018310243031,-0.000954422459472,-0.00144413323142,2.4994458433e-07,0.0,2.4994458433e-07,0.0,0.0,2.4994458433e-07,0.0,0.0,0.0,1.57917047089e-11,0.0,0.0,0.0,-4.57653162584e-09,2.49943746353e-06,0.0,0.0,0.0,2.38551971309e-09,-4.36795836877e-12,2.4994435665e-06,0.0,0.0,0.0,-3.60952139975e-09,-6.60914228409e-12,-3.44501917484e-12,2.49944063065e-06
1498756669211474895,1498750341,194901000,0,0.057419449091,0.0126996869221,0.10922382772,-0.999997198582,-0.00134333164897,0.000657728116494,-0.00184793665539,2.87279645073e-07,0.0,2.87279645073e-07,0.0,0.0,2.87279645073e-07,0.0,0.0,0.0,1.60957865785e-11,0.0,0.0,0.0,-3.8591075823e-09,2.87279126665e-06,0.0,0.0,0.0,-1.88951370527e-09,2.53825067215e-12,2.87279520794e-06,0.0,0.0,0.0,-5.30873099277e-09,-7.13140633649e-12,3.49171141859e-12,2.8727866405e-06
1498756669221277952,1498750341,203234000,0,0.0573991574347,0.0126737942919,0.10913657397,-0.999997437,-0.00140534806997,0.000213422434172,-0.00176550261676,2.6967427114e-07,0.0,2.6967427114e-07,0.0,0.0,2.6967427114e-07,0.0,0.0,0.0,1.38234839425e-11,0.0,0.0,0.0,-3.78985245125e-09,2.69673738533e-06,0.0,0.0,0.0,-5.7554391868e-10,8.08841608358e-13,2.69674258857e-06,0.0,0.0,0.0,-4.76109411101e-09,-6.69101156889e-12,1.01612689882e-12,2.69673430566e-06
1498756669228169918,1498750341,211568000,0,0.0574025809765,0.0127221848816,0.109154336154,-0.999997437,-0.00117190205492,0.000397090916522,-0.00194925279357,3.09974562823e-07,0.0,3.09974562823e-07,0.0,0.0,3.09974562823e-07,0.0,0.0,0.0,1.58892740254e-11,0.0,0.0,0.0,-3.63258896111e-09,3.09974137118e-06,0.0,0.0,0.0,-1.23087767775e-09,1.44247177697e-12,3.09974513946e-06,0.0,0.0,0.0,-6.04217233905e-09,-7.08085232854e-12,2.3992979013e-12,3.09973385048e-06
1498756669235969066,1498750341,219901000,0,0.0574226863682,0.0126673914492,0.108755387366,-0.999996066093,-0.00173234229442,-0.00140672363341,-0.0016878064489,2.22196375787e-07,0.0,2.22196375787e-07,0.0,0.0,2.22196375787e-07,0.0,0.0,0.0,1.74819611986e-11,0.0,0.0,0.0,-3.84918665201e-09,2.22195708973e-06,0.0,0.0,0.0,3.1256766346e-09,-5.41476313396e-12,2.22195936089e-06,0.0,0.0,0.0,-3.75023000664e-09,-6.49670761173e-12,-5.2755579346e-12,2.22195742818e-06
1498756669244668006,1498750341,228234000,0,0.0574040599167,0.0126841980964,0.109127931297,-0.999997079372,-0.00154772121459,0.000282720575342,-0.00186525587924,3.1578200152e-07,0.0,3.1578200152e-07,0.0,0.0,3.1578200152e-07,0.0,0.0,0.0,1.84456056101e-11,0.0,0.0,0.0,-4.88741075504e-09,3.15781245083e-06,0.0,0.0,0.0,-8.92778084044e-10,1.38177561625e-12,3.15781976279e-06,0.0,0.0,0.0,-5.89012514601e-09,-9.1162982704e-12,1.66526443373e-12,3.15780902858e-06
1498756669252796888,1498750341,236568000,0,0.0574417710304,0.0126480860636,0.10894805938,-0.999996602535,-0.00193072028924,-0.000790676975157,-0.00161739927717,2.05539705903e-07,0.0,2.05539705903e-07,0.0,0.0,2.05539705903e-07,0.0,0.0,0.0,1.39662543947e-11,0.0,0.0,0.0,-3.96838332182e-09,2.05538939717e-06,0.0,0.0,0.0,1.62514960798e-09,-3.13771998146e-12,2.05539577406e-06,0.0,0.0,0.0,-3.32438642304e-09,-6.4184821228e-12,-2.62852473154e-12,2.05539168215e-06
1498756669261442899,1498750341,244901000,0,0.0574167966843,0.0126050775871,0.108966186643,-0.999997079372,-0.00171647593379,-0.000759298156481,-0.00152022193652,2.7741477171e-07,0.0,2.7741477171e-07,0.0,0.0,2.7741477171e-07,0.0,0.0,0.0,1.62044810811e-11,0.0,0.0,0.0,-4.76174388586e-09,2.77413954366e-06,0.0,0.0,0.0,2.10639909537e-09,-3.61559391397e-12,2.77414611771e-06,0.0,0.0,0.0,-4.21730789745e-09,-7.23892865357e-12,-3.20220346429e-12,2.77414130584e-06
1498756669269898891,1498750341,253235000,0,0.0573905333877,0.0127057991922,0.109157755971,-0.999996900558,-0.00164878042415,0.000334800337441,-0.0018821072299,3.36981300508e-07,0.0,3.36981300508e-07,0.0,0.0,3.36981300508e-07,0.0,0.0,0.0,2.0889044369e-11,0.0,0.0,0.0,-5.55606449506e-09,3.36980384432e-06,0.0,0.0,0.0,-1.12821103438e-09,1.8601780333e-12,3.36981262735e-06,0.0,0.0,0.0,-6.34232976254e-09,-1.04571415673e-11,2.12342072608e-12,3.3698010681e-06
1498756669278244018,1498750341,261568000,0,0.0574086159468,0.0126642715186,0.108861833811,-0.99999588728,-0.00205752369948,-0.00112441275269,-0.00167746748775,2.29613130731e-07,0.0,2.29613130731e-07,0.0,0.0,2.29613130731e-07,0.0,0.0,0.0,1.88866537105e-11,0.0,0.0,0.0,-4.724325152e-09,2.29612158686e-06,0.0,0.0,0.0,2.58178870557e-09,-5.31211329599e-12,2.2961284043e-06,0.0,0.0,0.0,-3.85166977472e-09,-7.92493443708e-12,-4.33088442555e-12,2.29612484623e-06
1498756669286586046,1498750341,269902000,0,0.0574736818671,0.0126565443352,0.108970701694,-0.999996542931,-0.00191826012451,-0.000624345906544,-0.00170068477746,2.80775458439e-07,0.0,2.80775458439e-07,0.0,0.0,2.80775458439e-07,0.0,0.0,0.0,1.94131713394e-11,0.0,0.0,0.0,-5.38598503886e-09,2.80774425263e-06,0.0,0.0,0.0,1.75300402107e-09,-3.36272933691e-12,2.8077534899e-06,0.0,0.0,0.0,-4.77508897264e-09,-9.15989443361e-12,-2.98131756008e-12,2.80774646344e-06
1498756669294928073,1498750341,278235000,0,0.0574094764888,0.0126738157123,0.109173499048,-0.99999755621,-0.00125603785273,0.000357639946742,-0.00178349227645,2.59012827198e-07,0.0,2.59012827198e-07,0.0,0.0,2.59012827198e-07,0.0,0.0,0.0,1.26594459285e-11,0.0,0.0,0.0,-3.25329120264e-09,2.59012418571e-06,0.0,0.0,0.0,-9.2633107348e-10,1.16350973582e-12,2.59012794068e-06,0.0,0.0,0.0,-4.61946247905e-09,-5.80223391238e-12,1.65210835239e-12,2.59012003318e-06
1498756669302752017,1498750341,286568000,0,0.0574063137174,0.0126911764964,0.109116658568,-0.999997317791,-0.00143618683796,7.8860866779e-05,-0.00180878129322,3.02121608599e-07,0.0,3.02121608599e-07,0.0,0.0,3.02121608599e-07,0.0,0.0,0.0,1.62070443082e-11,0.0,0.0,0.0,-4.33901913915e-09,3.02120985433e-06,0.0,0.0,0.0,-2.38255080216e-10,3.42179728082e-13,3.0212160672e-06,0.0,0.0,0.0,-5.46470448159e-09,-7.84835770076e-12,4.30952488014e-13,3.02120620151e-06
1498756669311803102,1498750341,294902000,0,0.0574410445988,0.0126217687503,0.10904443264,-0.999997019768,-0.00194748607464,-0.000408937514294,-0.00147764314897,2.11443934896e-07,0.0,2.11443934896e-07,0.0,0.0,2.11443934896e-07,0.0,0.0,0.0,1.26030218494e-11,0.0,0.0,0.0,-4.11782891565e-09,2.11443132952e-06,0.0,0.0,0.0,8.6467099456e-10,-1.68393973958e-12,2.11443899536e-06,0.0,0.0,0.0,-3.12437750651e-09,-6.08469981967e-12,-1.27767897901e-12,2.11443473223e-06
