%time,field.ts.sec,field.ts.nsec,field.intrinsic,field.pos0.x,field.pos0.y,field.pos0.z,field.pos0.qw,field.pos0.qx,field.pos0.qy,field.pos0.qz,field.pos_cov0.cov0,field.pos_cov0.cov1,field.pos_cov0.cov2,field.pos_cov0.cov3,field.pos_cov0.cov4,field.pos_cov0.cov5,field.pos_cov0.cov6,field.pos_cov0.cov7,field.pos_cov0.cov8,field.pos_cov0.cov9,field.pos_cov0.cov10,field.pos_cov0.cov11,field.pos_cov0.cov12,field.pos_cov0.cov13,field.pos_cov0.cov14,field.pos_cov0.cov15,field.pos_cov0.cov16,field.pos_cov0.cov17,field.pos_cov0.cov18,field.pos_cov0.cov19,field.pos_cov0.cov20,field.pos_cov0.cov21,field.pos_cov0.cov22,field.pos_cov0.cov23,field.pos_cov0.cov24,field.pos_cov0.cov25,field.pos_cov0.cov26,field.pos_cov0.cov27
1498758272916970968,1498751287,892114000,0,0.0549360401928,0.0149364639074,0.108492821455,-0.999953210354,-0.00164099549875,-0.00175148632843,0.0093741659075,7.16868839845e-07,0.0,7.16868839845e-07,0.0,0.0,7.16868839845e-07,0.0,0.0,0.0,6.70825092826e-10,0.0,0.0,0.0,-1.17632349704e-08,7.16866909413e-06,0.0,0.0,0.0,1.25552722384e-08,-2.06041092878e-11,7.16866640703e-06,0.0,0.0,0.0,6.71973300998e-08,1.10275675982e-10,1.17700712152e-10,7.16805845006e-06
1498758272926145076,1498751287,900448000,0,0.0549585968256,0.0149391582236,0.108488701284,-0.999953150749,-0.00137811189052,-0.00161052960902,0.00945084821433,5.76133949437e-07,0.0,5.76133949437e-07,0.0,0.0,5.76133949437e-07,0.0,0.0,0.0,5.39816232467e-10,0.0,0.0,0.0,-7.9393984902e-09,5.76132855248e-06,0.0,0.0,0.0,9.27837313813e-09,-1.27872354187e-11,5.76132455058e-06,0.0,0.0,0.0,5.44469941521e-08,7.50375654977e-11,8.76926045372e-11,5.76082489998e-06
1498758272933300018,1498751287,908781000,0,0.0549540221691,0.0149385752156,0.108529761434,-0.9999538064,-0.00147482496686,-0.00153300550301,0.00937764160335,6.52096542922e-07,0.0,6.52096542922e-07,0.0,0.0,6.52096542922e-07,0.0,0.0,0.0,6.02439818648e-10,0.0,0.0,0.0,-9.61683836616e-09,6.52095124541e-06,0.0,0.0,0.0,9.99621410546e-09,-1.47433471851e-11,6.52095010426e-06,0.0,0.0,0.0,6.11484519054e-08,9.01874296372e-11,9.37452437016e-11,6.52039197446e-06
1498758272941891908,1498751287,917115000,0,0.0549617037177,0.0149809932336,0.108515948057,-0.999955356121,-0.00155678321607,-0.00160955335014,0.00918621569872,6.54883693142e-07,0.0,6.54883693142e-07,0.0,0.0,6.54883693142e-07,0.0,0.0,0.0,5.84717913957e-10,0.0,0.0,0.0,-1.019466427e-08,6.54882105983e-06,0.0,0.0,0.0,1.05402318446e-08,-1.64095886169e-11,6.5488199656e-06,0.0,0.0,0.0,6.01563428954e-08,9.36545660631e-11,9.68291660688e-11,6.54828429761e-06
1498758272950424909,1498751287,925448000,0,0.0549250654876,0.0149666573852,0.108448050916,-0.999953866005,-0.0016859495081,-0.00182823697105,0.00927749276161,7.66314429617e-07,0.0,7.66314429617e-07,0.0,0.0,7.66314429617e-07,0.0,0.0,0.0,7.07046612329e-10,0.0,0.0,0.0,-1.29190783204e-08,7.66312251425e-06,0.0,0.0,0.0,1.40093973775e-08,-2.36202263127e-11,7.66311868249e-06,0.0,0.0,0.0,7.10914858533e-08,1.19862185326e-10,1.29978079172e-10,7.66248471499e-06
1498758272958679914,1498751287,933782000,0,0.0549417175353,0.01493628975,0.108478426933,-0.999953091145,-0.00144957203884,-0.00171466032043,0.00943217705935,5.96264746466e-07,0.0,5.96264746466e-07,0.0,0.0,5.96264746466e-07,0.0,0.0,0.0,5.59388815446e-10,0.0,0.0,0.0,-8.64288159551e-09,5.9626349356e-06,0.0,0.0,0.0,1.02234354202e-08,-1.48203013294e-11,5.96262993412e-06,0.0,0.0,0.0,5.62381084402e-08,8.1525013757e-11,9.64337766365e-11,5.96211699198e-06
1498758272966990947,1498751287,942115000,0,0.0549635998905,0.0149346357211,0.108525961637,-0.999953329563,-0.00157604704145,-0.00155332079157,0.0094049135223,6.65127173644e-07,0.0,6.65127173644e-07,0.0,0.0,6.65127173644e-07,0.0,0.0,0.0,6.20821027885e-10,0.0,0.0,0.0,-1.04822279091e-08,6.65125521519e-06,0.0,0.0,0.0,1.03310765003e-08,-1.6283022489e-11,6.65125568822e-06,0.0,0.0,0.0,6.25517160424e-08,9.85890482005e-11,9.7167415923e-11,6.65068341551e-06
1498758272975482940,1498751287,950448000,0,0.0549667850137,0.0149549851194,0.10848480463,-0.999954283237,-0.00147091527469,-0.00175774691161,0.00929054711014,6.82838251746e-07,0.0,6.82838251746e-07,0.0,0.0,6.82838251746e-07,0.0,0.0,0.0,6.24328812731e-10,0.0,0.0,0.0,-1.00435129685e-08,6.82836774362e-06,0.0,0.0,0.0,1.20020195628e-08,-1.76547610206e-11,6.82836141998e-06,0.0,0.0,0.0,6.34365092201e-08,9.33139963989e-11,1.1151042606e-10,6.82779313063e-06
1498758272983383893,1498751287,958782000,0,0.0549271553755,0.0149829816073,0.108419016004,-0.999954640865,-0.00138431927189,-0.00197234400548,0.00922324880958,7.24519440311e-07,0.0,7.24519440311e-07,0.0,0.0,7.24519440311e-07,0.0,0.0,0.0,6.57256590708e-10,0.0,0.0,0.0,-1.0029207304e-08,7.24518051885e-06,0.0,0.0,0.0,1.42893675668e-08,-1.97819441977e-11,7.24516621828e-06,0.0,0.0,0.0,6.68211995643e-08,9.25060703232e-11,1.3180037075e-10,7.2445780666e-06
1498758272992088079,1498751287,967115000,0,0.054955329746,0.0149858891964,0.108496561646,-0.999955117702,-0.00132626318373,-0.00174430070911,0.00922465417534,7.37009989457e-07,0.0,7.37009989457e-07,0.0,0.0,7.37009989457e-07,0.0,0.0,0.0,6.61559185899e-10,0.0,0.0,0.0,-9.77425343993e-09,7.37008693076e-06,0.0,0.0,0.0,1.28550934803e-08,-1.70500024495e-11,7.37007747042e-06,0.0,0.0,0.0,6.79835713693e-08,9.01681547594e-11,1.18589114299e-10,7.36947274149e-06
1498758273000308990,1498751287,975449000,0,0.0549676157534,0.01497501228,0.108493886888,-0.999955058098,-0.00135928823147,-0.00163327413611,0.00924094952643,7.24847088893e-07,0.0,7.24847088893e-07,0.0,0.0,7.24847088893e-07,0.0,0.0,0.0,6.51505498732e-10,0.0,0.0,0.0,-9.85231837365e-09,7.24845749619e-06,0.0,0.0,0.0,1.18382079738e-08,-1.60922599972e-11,7.24845155303e-06,0.0,0.0,0.0,6.69797432961e-08,9.10488687186e-11,1.09401199067e-10,7.24785190469e-06
1498758273008541107,1498751287,983782000,0,0.0549572594464,0.0149418497458,0.108489111066,-0.999954044819,-0.00142070173752,-0.00175210658927,0.00931839086115,7.45753512227e-07,0.0,7.45753512227e-07,0.0,0.0,7.45753512227e-07,0.0,0.0,0.0,6.85409005124e-10,0.0,0.0,0.0,-1.05944462137e-08,7.45752007003e-06,0.0,0.0,0.0,1.30657959588e-08,-1.85634521075e-11,7.45751222855e-06,0.0,0.0,0.0,6.94890336022e-08,9.87277278276e-11,1.21757789057e-10,7.45688756654e-06
1498758273020692110,1498751287,992115000,0,0.0549629144371,0.0149632431567,0.108527600765,-0.999954819679,-0.00152121740393,-0.00163526402321,0.00924551300704,7.2278575125e-07,0.0,7.2278575125e-07,0.0,0.0,7.2278575125e-07,0.0,0.0,0.0,6.53099087406e-10,0.0,0.0,0.0,-1.09946458771e-08,7.2278407865e-06,0.0,0.0,0.0,1.18189213483e-08,-1.79799611911e-11,7.22783818457e-06,0.0,0.0,0.0,6.68222314587e-08,1.01655734303e-10,1.09276928221e-10,7.22723967878e-06
1498758273025403022,1498751288,449000,0,0.0549481585622,0.0149489818141,0.108431562781,-0.999953448772,-0.00145989283919,-0.00209702271968,0.00931239500642,7.18545491996e-07,0.0,7.18545491996e-07,0.0,0.0,7.18545491996e-07,0.0,0.0,0.0,6.68967923338e-10,0.0,0.0,0.0,-1.04895058619e-08,7.18543960569e-06,0.0,0.0,0.0,1.50673607816e-08,-2.19977561332e-11,7.18542332189e-06,0.0,0.0,0.0,6.69106795962e-08,9.76869694563e-11,1.40319747359e-10,7.18483179227e-06
1498758273033458948,1498751288,8782000,0,0.0549633689225,0.0149295618758,0.108489513397,-0.999954044819,-0.00131001172122,-0.0016360435402,0.00935534760356,6.95699272745e-07,0.0,6.95699272745e-07,0.0,0.0,6.95699272745e-07,0.0,0.0,0.0,6.39405029382e-10,0.0,0.0,0.0,-9.11332319371e-09,6.95698078834e-06,0.0,0.0,0.0,1.13814199517e-08,-1.49104787546e-11,6.95697410609e-06,0.0,0.0,0.0,6.50820942438e-08,8.52622245417e-11,1.06482033272e-10,6.95638383385e-06
1498758273042435884,1498751288,17116000,0,0.0549794659019,0.0149589171633,0.108561813831,-0.999954819679,-0.00155494676437,-0.00139250187203,0.00928328931332,7.02989413263e-07,0.0,7.02989413263e-07,0.0,0.0,7.02989413263e-07,0.0,0.0,0.0,6.35211393506e-10,0.0,0.0,0.0,-1.09306172643e-08,7.02987713533e-06,0.0,0.0,0.0,9.78869846336e-09,-1.52215927195e-11,7.02988050123e-06,0.0,0.0,0.0,6.5257592583e-08,1.01476667186e-10,9.08754256171e-11,7.02928830015e-06
1498758273050817012,1498751288,25449000,0,0.054948091507,0.0149749536067,0.108449846506,-0.999954342842,-0.00149230484385,-0.00185303657781,0.00926243606955,7.06038134762e-07,0.0,7.06038134762e-07,0.0,0.0,7.06038134762e-07,0.0,0.0,0.0,6.44699174114e-10,0.0,0.0,0.0,-1.05357602297e-08,7.06036562434e-06,0.0,0.0,0.0,1.30825475512e-08,-1.95240404928e-11,7.06035710408e-06,0.0,0.0,0.0,6.53933450484e-08,9.75912613109e-11,1.21181793136e-10,7.05977561829e-06
1498758273058749914,1498751288,33783000,0,0.0549382604659,0.0149403549731,0.108460083604,-0.999953508377,-0.00146909838077,-0.00181096268352,0.00935397017747,6.9926401558e-07,0.0,6.9926401558e-07,0.0,0.0,6.9926401558e-07,0.0,0.0,0.0,6.50183264356e-10,0.0,0.0,0.0,-1.02723987275e-08,6.99262506393e-06,0.0,0.0,0.0,1.26628216389e-08,-1.86037956864e-11,6.99261722284e-06,0.0,0.0,0.0,6.5405906511e-08,9.60921788293e-11,1.18453163053e-10,6.99202832246e-06
1498758273066934108,1498751288,42116000,0,0.0549374558032,0.0149300415069,0.108432129025,-0.999953269958,-0.00127762847114,-0.00191722833551,0.00939362961799,5.62693360795e-07,0.0,5.62693360795e-07,0.0,0.0,5.62693360795e-07,0.0,0.0,0.0,5.25881394562e-10,0.0,0.0,0.0,-7.18879463438e-09,5.62692442291e-06,0.0,0.0,0.0,1.07876124261e-08,-1.3783204861e-11,5.62691292467e-06,0.0,0.0,0.0,5.28548601729e-08,6.75320299697e-11,1.01339571195e-10,5.62643708577e-06
1498758273075505971,1498751288,50449000,0,0.054965570569,0.0149560999125,0.108484983444,-0.999953746796,-0.00147159269545,-0.00164746993687,0.00935984402895,5.33806387981e-07,0.0,5.33806387981e-07,0.0,0.0,5.33806387981e-07,0.0,0.0,0.0,4.93793698852e-10,0.0,0.0,0.0,-7.85509247339e-09,5.33805231978e-06,0.0,0.0,0.0,8.79389299854e-09,-1.2941627293e-11,5.33804939147e-06,0.0,0.0,0.0,4.99611343622e-08,7.35258411896e-11,8.23132741263e-11,5.33759622976e-06
1498758273083544015,1498751288,58783000,0,0.0549357458949,0.014959346503,0.108481690288,-0.999954164028,-0.00139878934715,-0.00177519675344,0.0093129593879,6.21935989102e-07,0.0,6.21935989102e-07,0.0,0.0,6.21935989102e-07,0.0,0.0,0.0,5.7012774308e-10,0.0,0.0,0.0,-8.6991756082e-09,6.21934772215e-06,0.0,0.0,0.0,1.1040081431e-08,-1.54434561631e-11,6.2193402918e-06,0.0,0.0,0.0,5.79179912347e-08,8.1018782722e-11,1.02820542885e-10,6.21882047839e-06
1498758273092006921,1498751288,67116000,0,0.0549453534186,0.0149588445202,0.108479008079,-0.99995470047,-0.00149578391574,-0.00168559513986,0.00925533100963,6.59984356367e-07,0.0,6.59984356367e-07,0.0,0.0,6.59984356367e-07,0.0,0.0,0.0,5.97926080211e-10,0.0,0.0,0.0,-9.87149265473e-09,6.59982879738e-06,0.0,0.0,0.0,1.11241602927e-08,-1.66400938304e-11,6.59982481199e-06,0.0,0.0,0.0,6.1080969729e-08,9.13680710093e-11,1.02962449864e-10,6.59927821347e-06
1498758273103051900,1498751288,75450000,0,0.05494113639,0.0149655165151,0.108422473073,-0.999953687191,-0.00166265363805,-0.00205373228528,0.00926561746746,6.88166904329e-07,0.0,6.88166904329e-07,0.0,0.0,6.88166904329e-07,0.0,0.0,0.0,6.37404087547e-10,0.0,0.0,0.0,-1.14413021673e-08,6.88165001949e-06,0.0,0.0,0.0,1.4132451347e-08,-2.34984599263e-11,6.88164001768e-06,0.0,0.0,0.0,6.37599598532e-08,1.06015639094e-10,1.30951952811e-10,6.88107824053e-06
1498758273108824014,1498751288,83783000,0,0.0549345761538,0.0149367796257,0.108426235616,-0.999953508377,-0.00139714009129,-0.00192364305258,0.00935479905456,7.09020759639e-07,0.0,7.09020759639e-07,0.0,0.0,7.09020759639e-07,0.0,0.0,0.0,6.59255190781e-10,0.0,0.0,0.0,-9.90555274181e-09,7.0901937563e-06,0.0,0.0,0.0,1.36383944835e-08,-1.90556336411e-11,7.09018135976e-06,0.0,0.0,0.0,6.63243836477e-08,9.26687637452e-11,1.27590371704e-10,7.08958711626e-06
1498758273117037057,1498751288,92116000,0,0.0549538508058,0.0149328103289,0.108443364501,-0.999952912331,-0.0014275648864,-0.00188862113282,0.0094140060246,7.18096196707e-07,0.0,7.18096196707e-07,0.0,0.0,7.18096196707e-07,0.0,0.0,0.0,6.76253603787e-10,0.0,0.0,0.0,-1.02508064454e-08,7.18094733269e-06,0.0,0.0,0.0,1.35614779165e-08,-1.93608013363e-11,7.18093635337e-06,0.0,0.0,0.0,6.75984360177e-08,9.65056978628e-11,1.27673846673e-10,7.18032556502e-06
1498758273125155925,1498751288,100450000,0,0.0549433864653,0.0149813676253,0.108471602201,-0.999955296516,-0.00150185229722,-0.00171841494739,0.00917546637356,7.25479090971e-07,0.0,7.25479090971e-07,0.0,0.0,7.25479090971e-07,0.0,0.0,0.0,6.48614354655e-10,0.0,0.0,0.0,-1.08951373213e-08,7.25477454609e-06,0.0,0.0,0.0,1.24661838327e-08,-1.87232038192e-11,7.25476948668e-06,0.0,0.0,0.0,6.65631143032e-08,9.99724352427e-11,1.14388164113e-10,7.25418013479e-06
1498758273133796930,1498751288,108783000,0,0.0549707449973,0.0149247478694,0.10855692625,-0.999953567982,-0.00149156711996,-0.00143398647197,0.00941263418645,7.39155587709e-07,0.0,7.39155587709e-07,0.0,0.0,7.39155587709e-07,0.0,0.0,0.0,6.86393779512e-10,0.0,0.0,0.0,-1.10244897985e-08,7.39153943256e-06,0.0,0.0,0.0,1.05988989834e-08,-1.58097033078e-11,7.39154067771e-06,0.0,0.0,0.0,6.9570781078e-08,1.03774308016e-10,9.97681913484e-11,7.39090100238e-06
1498758273141968965,1498751288,117117000,0,0.0549745708704,0.0149861359969,0.108463823795,-0.99995470047,-0.00159716012422,-0.00186225643847,0.00919501017779,7.46153817947e-07,0.0,7.46153817947e-07,0.0,0.0,7.46153817947e-07,0.0,0.0,0.0,6.75993034221e-10,0.0,0.0,0.0,-1.19167313988e-08,7.46151914568e-06,0.0,0.0,0.0,1.38946680652e-08,-2.21930151061e-11,7.46151230286e-06,0.0,0.0,0.0,6.86058115504e-08,1.09579430395e-10,1.2776740208e-10,7.46090731976e-06
1498758273151146888,1498751288,125450000,0,0.0549450516701,0.0149510791525,0.108479134738,-0.999954879284,-0.00122664729133,-0.00165363051929,0.00927815493196,6.74998504625e-07,0.0,6.74998504625e-07,0.0,0.0,6.74998504625e-07,0.0,0.0,0.0,6.09114575682e-10,0.0,0.0,0.0,-8.27947728072e-09,6.7499748898e-06,0.0,0.0,0.0,1.11614776406e-08,-1.36918140996e-11,6.74996658846e-06,0.0,0.0,0.0,6.26245812541e-08,7.68217392181e-11,1.03562591638e-10,6.74940397947e-06
1498758273159073114,1498751288,133784000,0,0.0549598671496,0.0149552104995,0.108553767204,-0.999954521656,-0.00159989134409,-0.00150171050336,0.00929051823914,7.45366980555e-07,0.0,7.45366980555e-07,0.0,0.0,7.45366980555e-07,0.0,0.0,0.0,6.77945702142e-10,0.0,0.0,0.0,-1.19245194715e-08,7.45365072675e-06,0.0,0.0,0.0,1.11927451849e-08,-1.79079905637e-11,7.45365299652e-06,0.0,0.0,0.0,6.92453059719e-08,1.10790004189e-10,1.03991132631e-10,7.45302645151e-06
1498758273167167901,1498751288,142117000,0,0.0549702718854,0.0149390157312,0.108479604125,-0.999954342842,-0.00139682693407,-0.0017214048421,0.0093037635088,6.08513489076e-07,0.0,6.08513489076e-07,0.0,0.0,6.08513489076e-07,0.0,0.0,0.0,5.55647244149e-10,0.0,0.0,0.0,-8.49949223248e-09,6.0851230179e-06,0.0,0.0,0.0,1.04745024079e-08,-1.46317351278e-11,6.08511685908e-06,0.0,0.0,0.0,5.66120710785e-08,7.90808762839e-11,9.74567428738e-11,6.08460816139e-06
1498758273175126075,1498751288,150450000,0,0.0549562945962,0.0149418665096,0.108482867479,-0.99995392561,-0.0015367945889,-0.001819995814,0.0093061439693,7.26884526049e-07,0.0,7.26884526049e-07,0.0,0.0,7.26884526049e-07,0.0,0.0,0.0,6.69799798079e-10,0.0,0.0,0.0,-1.11702073797e-08,7.26882809339e-06,0.0,0.0,0.0,1.32286584163e-08,-2.03306673957e-11,7.26882118328e-06,0.0,0.0,0.0,6.76418037862e-08,1.03956347768e-10,1.23113472121e-10,7.26821574712e-06
1498758273183588027,1498751288,158784000,0,0.0549606494606,0.0149241304025,0.108516454697,-0.999954044819,-0.00128506822512,-0.00164780148771,0.00936100725085,6.34006440182e-07,0.0,6.34006440182e-07,0.0,0.0,6.34006440182e-07,0.0,0.0,0.0,5.82704226373e-10,0.0,0.0,0.0,-8.14704089202e-09,6.34005393184e-06,0.0,0.0,0.0,1.0446687452e-08,-1.34253230654e-11,6.34004718697e-06,0.0,0.0,0.0,5.93466614244e-08,7.62680137736e-11,9.77960112189e-11,6.33950883177e-06
1498758273192178010,1498751288,167117000,0,0.0549598708749,0.0149659020826,0.108487337828,-0.999954879284,-0.00145136320498,-0.00170551869087,0.00924092158675,6.71776217394e-07,0.0,6.71776217394e-07,0.0,0.0,6.71776217394e-07,0.0,0.0,0.0,6.06206803137e-10,0.0,0.0,0.0,-9.749472916e-09,6.71774802327e-06,0.0,0.0,0.0,1.14567519883e-08,-1.66286585813e-11,6.71774263335e-06,0.0,0.0,0.0,6.20755124699e-08,9.00981800233e-11,1.05875723951e-10,6.71718851311e-06
1498758273200521945,1498751288,175451000,0,0.0549325942993,0.0149409025908,0.108426123857,-0.999953389168,-0.00144322577398,-0.00193697260693,0.00934818387032,6.89190193488e-07,0.0,6.89190193488e-07,0.0,0.0,6.89190193488e-07,0.0,0.0,0.0,6.42459596312e-10,0.0,0.0,0.0,-9.94610688626e-09,6.89188757974e-06,0.0,0.0,0.0,1.33488030297e-08,-1.92662345995e-11,6.89187607741e-06,0.0,0.0,0.0,6.44237635183e-08,9.29823699522e-11,1.2479288187e-10,6.89129966162e-06
1498758273208559989,1498751288,183784000,0,0.0549322888255,0.0149768013507,0.108445033431,-0.999954164028,-0.00160969176795,-0.00192467018496,0.00924840196967,6.60204492325e-07,0.0,6.60204492325e-07,0.0,0.0,6.60204492325e-07,0.0,0.0,0.0,6.05208419799e-10,0.0,0.0,0.0,-1.0626770254e-08,6.60202781665e-06,0.0,0.0,0.0,1.27061765969e-08,-2.04539653976e-11,6.60202046693e-06,0.0,0.0,0.0,6.10555666026e-08,9.82851479432e-11,1.17517215182e-10,6.60148023095e-06
1498758273217098951,1498751288,192117000,0,0.0549754425883,0.0149264326319,0.108524009585,-0.999952852726,-0.00143395608757,-0.00148590595927,0.00949618313462,5.82410165095e-07,0.0,5.82410165095e-07,0.0,0.0,5.82410165095e-07,0.0,0.0,0.0,5.4916808669e-10,0.0,0.0,0.0,-8.35111226625e-09,5.82408967526e-06,0.0,0.0,0.0,8.65365933487e-09,-1.24095525595e-11,5.82408879182e-06,0.0,0.0,0.0,5.53041283102e-08,7.93074305872e-11,8.21806084201e-11,5.82357644806e-06
1498758273225219964,1498751288,200451000,0,0.0549658685923,0.0149435847998,0.108471952379,-0.999953508377,-0.00153904862236,-0.00176739343442,0.00935909990221,6.54566005434e-07,0.0,6.54566005434e-07,0.0,0.0,6.54566005434e-07,0.0,0.0,0.0,6.08622569826e-10,0.0,0.0,0.0,-1.00736207283e-08,6.54564454983e-06,0.0,0.0,0.0,1.15682187537e-08,-1.78048789138e-11,6.54563960779e-06,0.0,0.0,0.0,6.12586382286e-08,9.42844062085e-11,1.08273148801e-10,6.54508670197e-06
